Ex bike,Tranexamic acid,Neti Pot,Cod liver oil,Phyical Therapy - stretches,IVIG,Therapy,Caffeine,Osteopathy,Naproxen,Toprol,Miralax low dose at night,Amitriptyline,tumeric extract,wear mask,Aspirin,gluten free,anti-diarrhea med,Vitamin D3,Prilosec,Prednisone,excedrin migraine,Zantac,Ativan,vitamin D tablets,Plaquenil,Clarithromycin,Psyllium husk,Turmeric,Vitamin b complex,Mt. Si ACDC 2x Coco Caps,Probiotic,therapy session,Methotrexate,Womans balance,Megaspore,psychologist,Steps,Magnesium,THC,shoulder stretching,Triamcinolone Cream,Allegra,Flexeril,Goth clubbing,Tizanidine,Fish oil,Tramadol,Post-op ice device,electric wheelchair,cocodamol,Corticosteroids,Ibuprofen 800mg,Shoe Insoles,Home physio exercises,Ambien CR,Benadryl,Aleve,Fentanyl,Folate,Acetyl-l-carnitine,Protecting back,Human Growth Hormone,Rest,Compression Stockings,Famotidine,Charcoal,Claritin,pilates,Strattera,Relaxing,Probiotic Gummy,Citalopram,Bicarb on scalp,Zofran,Clinda-derm,Hydroxyzine,Synthroid,Inolaxol,Sauna,MonoNessa,meds,Dexedrine,Pantoprazole,Low-FODMAP diet,Vitamin Gummies,Humira,Acetaminophen plus Codeine Number 3,Tetralabs Gold Caps CBN,Greens First Powder,Inderal,Astelin,Vitamin C,Vitamin B,Probiotics,5 or more portions of fruit and veg,Equilibrant,eye drops,Melatonin,Klonopin,Medication,Ocella,CBD,Surgical repair of injured shoulder ,Cymbalta,hydrocortisone suppository ,Cranberry extract,Clonazepam,Vitamin b12,EnzymixPro,Triamcinolone Lotion,Vitamin e,Vitamin d,Ice pack,Dicyclomine,Tolterodine,Diazepam,Norco,Contraceptive pill,More stretching,physical therapy,Flonase,Omeprazole,Pepto-bismol,Albuterol Inhaler,Lying flat,Multi-vitamin,Acupuncture,Metformin,Bactrim,Farm,Pro Omega 2000 Fish Oil,Physio,Topiramate,pool,Excedrin,N-acetyl cysteine,CoQ10,Paracatamol with codeine,Oxynorm,ZMA,Calcium citrate,Calcium,Magnesium citrate,Sunlight,Midodrine,Cetirizine,ponstan,b12 spray,Sertraline,Singulair,stool softener,Allergy Shots,magnesium ionic,Zinc,Hemorrhoid Cream,Meditation,hip abduction,Wear shoulder brace,Zomig,Tretinoin,Alcohol,Migraine Diet,Naltrexone,Provigil,Valacyclovir,Imodium,aqua therapy,birth control,Inflamma-blox,Magnesium glycinate,5-htp,colofac mr,Nasonex,Fexofenadine,Zolpidem ER,Chiropractic adjustment,Hit 10k Steps,Ligament Restore,B12 drops,eye ointment,Daily walk,Ubiquinol,Fruit,Achy breaky rub,dairy free,Tetralabs Gold Caps,Iberogast,Tensor Band,Topical ibuprofen,Enada,Stretching,Wore arch supports all day,Ranitidine,strapping of shoulder,Cefaly Unit,Codeine,thyroid support complex,Progesterone,Bovine colostrum,Migraine herb feverfew tablets,heating pads,Iron,Vitamin d+calcium,Adderall,Wristies,Mebeverine,Wellbutrin,Iodine,Freezie wrap,B Complex,Ibuprofen 600mg,cough syrup,Montelukast,Heating Pad,Sleep,Oxycodone,Klaire Ther-biotic,Moringa,Adderall XR,Pristiq,Resrticted diet,drawing,eye compress
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.591340704048,,,2.0,,,,0.293437506957,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,2.0,,,0.0,,,,,,,,,,,,,,,,2.0,,0.0,,,2.0,,,,,,,,,,,,,,,,,,0.281144831488,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.0,,0.394306304907,,,,0.0,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.176809526736,2.0,,,,,,0.0,0.0,,,,,,,2.0,,,,,,,,,,0.0,,,,,,2.0,,,0.0,,,,,0.0153568985109,,0.0,,,,,,,,,,,,,2.0,,,,,,,,,,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,0.000520979636302,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.000697206753552,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,2.0,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,,0.0044658772706,,,,,,,,,,,,,,,,,,,,,0.0261784575776,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.624744544975,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,0.484167834371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120680101929,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0831469426423,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,0.000520979636302,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,1.28180761263e-05,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,2.0,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,0.0432850853637,,0.0,,0.00043284894344,,0.0,,,,,,,2.0,,,,,,,,2.0,,0.0,,0.0,,0.0432850853637,,,,,2.0,,0.0,0.0,,,,2.0,,,,,,,,,,,0.0,,,,,2.0,0.0,0.0344181058962,,,2.0,,,,,,0.00043284894344,,,,0.0,2.0,,,,2.0,,,2.0,,,,,,,0.0,,,,,,,2.0,,,0.0,,,,,,,0.0,,,,,,0.0,2.0,0.0,,0.0,,,,,,,2.0,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0
,,0.0,,,,,,,,,,,2.0,,,,0.0,,,0.538916794851,,,,,,,,0.0,0.0,,,0.0,,0.0,,,,,0.0,0.0,0.845270268521,0.0432850853637,,0.0,,0.0287458002244,,0.0,,,,,,,2.0,0.0,,,0.0,,,,2.0,,0.0,,0.0,,0.0432850853637,,,,,2.0,,0.0,0.0,,0.0,,2.0,,,,,0.624744544975,,,0.0,,0.0,,,,,0.0,2.0,0.0,0.0344181058962,,0.0,2.0,,,0.0,,,0.00043284894344,0.0,0.0,,3.52026563699e-05,2.0,,,,2.0,,,2.0,0.0123471566336,,,0.0,,,0.0,,,,0.0,,,2.0,,,0.0305595635763,,,,0.0,,,0.0,,0.0,,0.0,,0.0,0.142573418303,0.0,,0.0,0.228601153737,,0.0,,,,0.050775224382,0.0,0.0,,,,,0.0,0.0,0.00485362142585,0.0,,0.0,,,0.0,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,2.0,0.285895829802,,,,,,0.0,,0.0,,,,,,,0.0,,,0.0,,,2.0
,0.071769767898,,,0.0,,,,0.000153564719657,,,,,,,,,,,0.0,,2.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,0.281144831488,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0114567071164,,,,0.0,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0135576153185,0.0,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,2.0,,,,,,0.0,,,0.0,,,,,0.413544802205,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,0.0,,,,2.0,,2.0,,,,,,,0.0,,,,,,,,0.0,,2.0,,2.0,,0.0,,,,,0.0,,2.0,,,,,0.0,,,,,,,,,,2.0,2.0,,,,,,2.0,0.0,,,0.0,,,,,,2.0,,,,2.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,2.0,,,,,,2.0,0.0,,,2.0,,,,,,,0.0,,,,,,,,,2.0,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,0.0432850853637,,0.0,,0.00043284894344,,0.0,,,,,,,2.0,,,,,,,,2.0,,0.0,,0.0,,0.0432850853637,,,,,2.0,,0.0,0.0,,,,2.0,,,,,,,,,,0.0,0.0,,,,,2.0,,0.0344181058962,,,2.0,,,,,,0.00043284894344,,,,0.0,2.0,,,,2.0,,,2.0,,,,,,,0.0,,,,,,,2.0,,,0.0,,,,,,,0.0,,,,,,0.0,2.0,0.0,,0.0,,,,,,,2.0,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0
,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.0344181058962,,,0.0,,,,,,,2.0,,,0.000517567781098,,0.0,,0.0424880617743,,2.0,,,,,,,0.0,,,,,,,,0.0,,0.0344181058962,,0.0344181058962,,0.000517567781098,,,,,0.0,,2.0,0.0,,,,0.0,,,,,,,,,,0.0344181058962,0.0344181058962,,,,,0.0,0.0344181058962,,,,0.0,,,,,,0.0424880617743,,,,0.0344181058962,0.0,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,2.0,,,,,,0.0344181058962,0.0,0.0,,0.0344181058962,,,,,,,0.0,,,,,,,0.0,,0.0344181058962,0.0344181058962,,0.0344181058962,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
,0.0,,,0.0,,,,0.0,,,,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,2.0,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,2.0,2.0,,,,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,0.0,,,,2.0,,2.0,,,,,,,0.0,,,,,,,,0.0,,2.0,,2.0,,0.0,,,,,0.0,,2.0,,,,,0.0,,,,,,,,,,2.0,2.0,,,,,0.0,2.0,0.0,,,,,,,,,2.0,,,,2.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,2.0,,,,,,2.0,0.0,,,2.0,,,,,,,0.0,,,,,,,,,2.0,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,2.0,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2.0,,,,,0.0,,,,,,,,,,,0.00043284894344,,,0.0,,,,,,,0.0,,,0.0522610775727,,0.0,,0.0,,0.0,2.0,,,,,,2.0,,,,,,,,2.0,,0.00043284894344,,0.00043284894344,,0.0522610775727,,,,,2.0,,0.0,0.0,,,,2.0,,,,,,,,,,0.00043284894344,0.00043284894344,,,,,2.0,0.00043284894344,0.0424880617743,,,2.0,,,,,,,,,,0.00043284894344,2.0,,,,2.0,,,2.0,,,,,,,0.0,,,,,,,2.0,,,0.0,,,,,0.0,0.0,0.0,,,,,,0.00043284894344,2.0,0.0,,0.00043284894344,,,,,,,2.0,,,,,,,0.0,,0.00043284894344,0.00043284894344,,0.00043284894344,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,2.0,,,,,,,0.0,,,,,,,,,,,,,,,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2.22044604925e-16,2.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,,,0.0432850853637,2.22044604925e-16,0.0,,0.00043284894344,,0.0,,,,,,,2.0,0.0,,,,,,,2.0,,0.0,,0.0,,0.0432850853637,,,,,2.0,,0.0,0.00241823128787,,,,2.0,,,,,,,,,,0.0,3.52026563699e-05,,,,,2.0,0.0,0.0344181058962,,,2.0,,,,,,0.00043284894344,,,0.0,,2.0,,,,0.122861493866,,,2.0,,,,0.0,,,0.0,2.22044604925e-16,,0.0,,,,2.0,,,0.0,,,,0.0,,,0.0,,0.0,,,,0.0,2.0,0.0,,0.0,,,,,,,2.0,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,0.0,,,,2.0,,2.0,,,,,,,0.0,,,,,,,,0.0,,2.0,,2.0,,0.0,,,,,0.0,,2.0,,,,,0.0,,,,,,,,,,2.0,2.0,,,,,0.0,2.0,0.0,,,0.0,,,,,,2.0,,,,2.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,2.0,,,,,,2.0,0.0,,,2.0,,,,,,,0.0,,,,,,,,,2.0,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,2.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,2.0,,,,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,,,,,,,,0.00488575233864,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966850732603,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,
,,,,,,,,,,,2.0,,,,,0.0,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,0.0,,,,2.0,,2.0,,0.0,,,,,1.65171795441,,,,,,2.0,,0.0,,2.0,,2.0,,0.0,,,,,0.136467517055,,1.76511760669,,,,,0.0,,,,,,,,,,2.0,2.0,,,,,0.0,2.0,0.0,,,0.0,,,,,,2.0,,,0.0,0.122861493866,0.0,,,,,,2.0,0.0,,,,,2.0,,,,,0.0,,,,0.0,,,,,0.0,,,,,2.0,,,,,,2.0,0.0,,,2.0,,,,2.0,,,0.0,,,,,,,,,2.0,2.0,,2.0,,,,,,,2.0,,,,,2.0,,,,,,,,,2.0,,,,,,,0.105664287928,,,,,,,,2.0,,,,,,,,,,,,,2.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,
,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,0.0,,,,2.0,,2.0,,,,,,,0.0,,0.0,,,,,,0.0,0.0,2.0,,2.0,,0.0,,,,,0.0,,2.0,,,,,0.0,,,,,,,,,,2.0,2.0,,,,,0.0,2.0,0.0,,,0.0,,,,,,2.0,,,,2.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,2.0,,,,,,2.0,0.0,,,2.0,,,,,,,0.0,,,,,,,,,2.0,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,0.0,,,2.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0
,,0.0,,,,,,,,,,,,,,,,,,0.40559792937,,,,,,,,,,,,,,,,,,,,,0.692408982397,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.484167834371,,,,,,0.0123471566336,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138435842253,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185045910416,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,0.000697206753552,,,0.0,,,1.28180761263e-05,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,2.0,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
